row.names,value,nme,method,time
857,6.839636e+03,switch->local,obs,(02/22/99 01:27:43)
858,3.506463e+04,switch->corp,obs,(02/22/99 01:27:43)
859,7.956131e+05,local->fddi,obs,(02/22/99 01:27:43)
860,1.430071e+03,local->switch,obs,(02/22/99 01:27:43)
861,4.915825e+00,local->local,obs,(02/22/99 01:27:43)
862,1.853832e+03,local->corp,obs,(02/22/99 01:27:43)
863,5.656566e-01,corp->fddi,obs,(02/22/99 01:27:43)
864,3.886808e+03,corp->switch,obs,(02/22/99 01:27:43)
865,7.309461e+02,corp->local,obs,(02/22/99 01:27:43)
866,0.000000e+00,corp->corp,obs,(02/22/99 01:27:43)
867,2.918699e+04,src fddi,obs,(02/22/99 01:27:43)
868,4.367372e+04,src switch,obs,(02/22/99 01:27:43)
869,7.989020e+05,src local,obs,(02/22/99 01:27:43)
870,4.618320e+03,src corp,obs,(02/22/99 01:27:43)
871,7.956909e+05,dst fddi,obs,(02/22/99 01:27:43)
872,7.085108e+03,dst switch,obs,(02/22/99 01:27:43)
873,3.668618e+04,dst local,obs,(02/22/99 01:27:43)
874,3.691875e+04,dst corp,obs,(02/22/99 01:27:43)
875,8.763810e+05,total,obs,(02/22/99 01:27:43)
901,0.000000e+00,fddi->fddi,obs,(02/22/99 01:32:43)
902,5.298316e+01,fddi->switch,obs,(02/22/99 01:32:43)
903,2.896073e+04,fddi->local,obs,(02/22/99 01:32:43)
904,2.828283e-01,fddi->corp,obs,(02/22/99 01:32:43)
905,5.217172e+01,switch->fddi,obs,(02/22/99 01:32:43)
906,3.040764e+03,switch->switch,obs,(02/22/99 01:32:43)
907,4.503259e+03,switch->local,obs,(02/22/99 01:32:43)
908,3.318205e+04,switch->corp,obs,(02/22/99 01:32:43)
909,7.871058e+04,local->fddi,obs,(02/22/99 01:32:43)
910,1.132677e+03,local->switch,obs,(02/22/99 01:32:43)
911,1.589899e+01,local->local,obs,(02/22/99 01:32:43)
912,1.599394e+03,local->corp,obs,(02/22/99 01:32:43)
913,5.656566e-01,corp->fddi,obs,(02/22/99 01:32:43)
914,4.280714e+03,corp->switch,obs,(02/22/99 01:32:43)
915,6.354343e+02,corp->local,obs,(02/22/99 01:32:43)
916,0.000000e+00,corp->corp,obs,(02/22/99 01:32:43)
917,2.901399e+04,src fddi,obs,(02/22/99 01:32:43)
918,4.077825e+04,src switch,obs,(02/22/99 01:32:43)
919,8.145855e+04,src local,obs,(02/22/99 01:32:43)
920,4.916714e+03,src corp,obs,(02/22/99 01:32:43)
921,7.876331e+04,dst fddi,obs,(02/22/99 01:32:43)
922,8.507138e+03,dst switch,obs,(02/22/99 01:32:43)
923,3.411532e+04,dst local,obs,(02/22/99 01:32:43)
924,3.478173e+04,dst corp,obs,(02/22/99 01:32:43)
925,1.561675e+05,total,obs,(02/22/99 01:32:43)
951,0.000000e+00,fddi->fddi,obs,(02/22/99 01:37:44)
952,6.115152e+01,fddi->switch,obs,(02/22/99 01:37:44)
953,2.937135e+04,fddi->local,obs,(02/22/99 01:37:44)
954,2.828283e-01,fddi->corp,obs,(02/22/99 01:37:44)
955,6.880135e+01,switch->fddi,obs,(02/22/99 01:37:44)
956,2.072148e+03,switch->switch,obs,(02/22/99 01:37:44)
957,3.873896e+03,switch->local,obs,(02/22/99 01:37:44)
958,3.358578e+04,switch->corp,obs,(02/22/99 01:37:44)
959,2.522793e+04,local->fddi,obs,(02/22/99 01:37:44)
960,1.883195e+03,local->switch,obs,(02/22/99 01:37:44)
961,5.185185e+00,local->local,obs,(02/22/99 01:37:44)
962,1.571300e+03,local->corp,obs,(02/22/99 01:37:44)
963,5.656566e-01,corp->fddi,obs,(02/22/99 01:37:44)
964,5.589697e+03,corp->switch,obs,(02/22/99 01:37:44)
965,4.804242e+02,corp->local,obs,(02/22/99 01:37:44)
966,0.000000e+00,corp->corp,obs,(02/22/99 01:37:44)
967,2.943278e+04,src fddi,obs,(02/22/99 01:37:44)
968,3.960063e+04,src switch,obs,(02/22/99 01:37:44)
969,2.868761e+04,src local,obs,(02/22/99 01:37:44)
970,6.070687e+03,src corp,obs,(02/22/99 01:37:44)
971,2.529729e+04,dst fddi,obs,(02/22/99 01:37:44)
972,9.606192e+03,dst switch,obs,(02/22/99 01:37:44)
973,3.373085e+04,dst local,obs,(02/22/99 01:37:44)
974,3.515736e+04,dst corp,obs,(02/22/99 01:37:44)
975,1.037917e+05,total,obs,(02/22/99 01:37:44)
1001,0.000000e+00,fddi->fddi,obs,(02/22/99 01:42:44)
1002,5.080808e+01,fddi->switch,obs,(02/22/99 01:42:44)
1003,2.853292e+04,fddi->local,obs,(02/22/99 01:42:44)
1004,2.828283e-01,fddi->corp,obs,(02/22/99 01:42:44)
1005,3.747475e+01,switch->fddi,obs,(02/22/99 01:42:44)
1006,2.787057e+03,switch->switch,obs,(02/22/99 01:42:44)
1007,4.308481e+03,switch->local,obs,(02/22/99 01:42:44)
1008,3.449711e+04,switch->corp,obs,(02/22/99 01:42:44)
1009,2.448101e+04,local->fddi,obs,(02/22/99 01:42:44)
1010,9.873098e+02,local->switch,obs,(02/22/99 01:42:44)
1011,5.451178e+00,local->local,obs,(02/22/99 01:42:44)
1012,7.157172e+02,local->corp,obs,(02/22/99 01:42:44)
1013,5.656566e-01,corp->fddi,obs,(02/22/99 01:42:44)
1014,4.856020e+03,corp->switch,obs,(02/22/99 01:42:44)
1015,2.329293e+02,corp->local,obs,(02/22/99 01:42:44)
1016,0.000000e+00,corp->corp,obs,(02/22/99 01:42:44)
1017,2.858401e+04,src fddi,obs,(02/22/99 01:42:44)
1018,4.163013e+04,src switch,obs,(02/22/99 01:42:44)
1019,2.618948e+04,src local,obs,(02/22/99 01:42:44)
1020,5.089515e+03,src corp,obs,(02/22/99 01:42:44)
1021,2.451905e+04,dst fddi,obs,(02/22/99 01:42:44)
1022,8.681195e+03,dst switch,obs,(02/22/99 01:42:44)
1023,3.307978e+04,dst local,obs,(02/22/99 01:42:44)
1024,3.521311e+04,dst corp,obs,(02/22/99 01:42:44)
1025,1.014931e+05,total,obs,(02/22/99 01:42:44)
1051,0.000000e+00,fddi->fddi,obs,(02/22/99 01:47:43)
1052,2.759428e+02,fddi->switch,obs,(02/22/99 01:47:43)
1053,2.939403e+04,fddi->local,obs,(02/22/99 01:47:43)
1054,2.828283e-01,fddi->corp,obs,(02/22/99 01:47:43)
1055,3.149687e+03,switch->fddi,obs,(02/22/99 01:47:43)
1056,2.256589e+03,switch->switch,obs,(02/22/99 01:47:43)
1057,4.812586e+03,switch->local,obs,(02/22/99 01:47:43)
1058,3.724326e+04,switch->corp,obs,(02/22/99 01:47:43)
1059,2.502174e+04,local->fddi,obs,(02/22/99 01:47:43)
1060,1.451835e+03,local->switch,obs,(02/22/99 01:47:43)
1061,1.102694e+01,local->local,obs,(02/22/99 01:47:43)
1062,4.336700e+00,local->corp,obs,(02/22/99 01:47:43)
1063,5.656566e-01,corp->fddi,obs,(02/22/99 01:47:43)
1064,5.854646e+03,corp->switch,obs,(02/22/99 01:47:43)
1065,6.168350e+00,corp->local,obs,(02/22/99 01:47:43)
1066,0.000000e+00,corp->corp,obs,(02/22/99 01:47:43)
1067,2.967026e+04,src fddi,obs,(02/22/99 01:47:43)
1068,4.746212e+04,src switch,obs,(02/22/99 01:47:43)
1069,2.648894e+04,src local,obs,(02/22/99 01:47:43)
1070,5.861380e+03,src corp,obs,(02/22/99 01:47:43)
1071,2.817200e+04,dst fddi,obs,(02/22/99 01:47:43)
1072,9.839013e+03,dst switch,obs,(02/22/99 01:47:43)
1073,3.422381e+04,dst local,obs,(02/22/99 01:47:43)
1074,3.724788e+04,dst corp,obs,(02/22/99 01:47:43)
1075,1.094827e+05,total,obs,(02/22/99 01:47:43)
1101,0.000000e+00,fddi->fddi,obs,(02/22/99 01:52:43)
1102,5.316498e+01,fddi->switch,obs,(02/22/99 01:52:43)
1103,2.724213e+04,fddi->local,obs,(02/22/99 01:52:43)
1104,2.828283e-01,fddi->corp,obs,(02/22/99 01:52:43)
1105,3.852525e+01,switch->fddi,obs,(02/22/99 01:52:43)
1106,2.579579e+03,switch->switch,obs,(02/22/99 01:52:43)
1107,8.080468e+03,switch->local,obs,(02/22/99 01:52:43)
1108,3.193694e+04,switch->corp,obs,(02/22/99 01:52:43)
1109,2.392032e+04,local->fddi,obs,(02/22/99 01:52:43)
1110,9.898889e+02,local->switch,obs,(02/22/99 01:52:43)
1111,5.319865e+00,local->local,obs,(02/22/99 01:52:43)
1112,2.545455e+00,local->corp,obs,(02/22/99 01:52:43)
1113,5.656566e-01,corp->fddi,obs,(02/22/99 01:52:43)
1114,6.163444e+03,corp->switch,obs,(02/22/99 01:52:43)
1115,5.400673e+00,corp->local,obs,(02/22/99 01:52:43)
1116,0.000000e+00,corp->corp,obs,(02/22/99 01:52:43)
1117,2.729558e+04,src fddi,obs,(02/22/99 01:52:43)
1118,4.263551e+04,src switch,obs,(02/22/99 01:52:43)
1119,2.491807e+04,src local,obs,(02/22/99 01:52:43)
1120,6.169411e+03,src corp,obs,(02/22/99 01:52:43)
1121,2.395941e+04,dst fddi,obs,(02/22/99 01:52:43)
1122,9.786077e+03,dst switch,obs,(02/22/99 01:52:43)
1123,3.533332e+04,dst local,obs,(02/22/99 01:52:43)
1124,3.193977e+04,dst corp,obs,(02/22/99 01:52:43)
1125,1.010186e+05,total,obs,(02/22/99 01:52:43)
1151,0.000000e+00,fddi->fddi,obs,(02/22/99 01:57:44)
1152,9.266667e+01,fddi->switch,obs,(02/22/99 01:57:44)
1153,3.148095e+04,fddi->local,obs,(02/22/99 01:57:44)
1154,0.000000e+00,fddi->corp,obs,(02/22/99 01:57:44)
1155,7.930640e+01,switch->fddi,obs,(02/22/99 01:57:44)
1156,2.412684e+03,switch->switch,obs,(02/22/99 01:57:44)
1157,5.504249e+03,switch->local,obs,(02/22/99 01:57:44)
1158,4.169919e+04,switch->corp,obs,(02/22/99 01:57:44)
1159,2.694867e+04,local->fddi,obs,(02/22/99 01:57:44)
1160,1.018040e+03,local->switch,obs,(02/22/99 01:57:44)
1161,3.009764e+01,local->local,obs,(02/22/99 01:57:44)
1162,9.791246e+00,local->corp,obs,(02/22/99 01:57:44)
1163,0.000000e+00,corp->fddi,obs,(02/22/99 01:57:44)
1164,1.091218e+05,corp->switch,obs,(02/22/99 01:57:44)
1165,3.460269e+02,corp->local,obs,(02/22/99 01:57:44)
1166,0.000000e+00,corp->corp,obs,(02/22/99 01:57:44)
1167,3.157361e+04,src fddi,obs,(02/22/99 01:57:44)
1168,4.969543e+04,src switch,obs,(02/22/99 01:57:44)
1169,2.800660e+04,src local,obs,(02/22/99 01:57:44)
1170,1.094678e+05,src corp,obs,(02/22/99 01:57:44)
1171,2.702798e+04,dst fddi,obs,(02/22/99 01:57:44)
1172,1.126452e+05,dst switch,obs,(02/22/99 01:57:44)
1173,3.736132e+04,dst local,obs,(02/22/99 01:57:44)
1174,4.170898e+04,dst corp,obs,(02/22/99 01:57:44)
1175,2.187435e+05,total,obs,(02/22/99 01:57:44)
1201,0.000000e+00,fddi->fddi,obs,(02/22/99 02:02:44)
1202,8.251852e+01,fddi->switch,obs,(02/22/99 02:02:44)
1203,4.149097e+04,fddi->local,obs,(02/22/99 02:02:44)
1204,2.828283e-01,fddi->corp,obs,(02/22/99 02:02:44)
1205,4.262593e+02,switch->fddi,obs,(02/22/99 02:02:44)
1206,2.811832e+03,switch->switch,obs,(02/22/99 02:02:44)
1207,2.143613e+04,switch->local,obs,(02/22/99 02:02:44)
1208,3.544506e+04,switch->corp,obs,(02/22/99 02:02:44)
1209,3.795913e+04,local->fddi,obs,(02/22/99 02:02:44)
1210,1.286444e+03,local->switch,obs,(02/22/99 02:02:44)
1211,4.915825e+00,local->local,obs,(02/22/99 02:02:44)
1212,4.552189e+00,local->corp,obs,(02/22/99 02:02:44)
1213,5.656566e-01,corp->fddi,obs,(02/22/99 02:02:44)
1214,3.903791e+03,corp->switch,obs,(02/22/99 02:02:44)
1215,5.346801e+00,corp->local,obs,(02/22/99 02:02:44)
1216,0.000000e+00,corp->corp,obs,(02/22/99 02:02:44)
1217,4.157377e+04,src fddi,obs,(02/22/99 02:02:44)
1218,6.011929e+04,src switch,obs,(02/22/99 02:02:44)
1219,3.925505e+04,src local,obs,(02/22/99 02:02:44)
1220,3.909704e+03,src corp,obs,(02/22/99 02:02:44)
1221,3.838596e+04,dst fddi,obs,(02/22/99 02:02:44)
1222,8.084586e+03,dst switch,obs,(02/22/99 02:02:44)
1223,6.293736e+04,dst local,obs,(02/22/99 02:02:44)
1224,3.544990e+04,dst corp,obs,(02/22/99 02:02:44)
1225,1.448578e+05,total,obs,(02/22/99 02:02:44)
1251,0.000000e+00,fddi->fddi,obs,(02/22/99 02:07:44)
1252,7.243771e+01,fddi->switch,obs,(02/22/99 02:07:44)
1253,4.063999e+04,fddi->local,obs,(02/22/99 02:07:44)
1254,2.828283e-01,fddi->corp,obs,(02/22/99 02:07:44)
1255,6.212121e+01,switch->fddi,obs,(02/22/99 02:07:44)
1256,1.982828e+03,switch->switch,obs,(02/22/99 02:07:44)
1257,4.654081e+03,switch->local,obs,(02/22/99 02:07:44)
1258,3.280720e+04,switch->corp,obs,(02/22/99 02:07:44)
1259,3.653011e+04,local->fddi,obs,(02/22/99 02:07:44)
1260,9.028889e+02,local->switch,obs,(02/22/99 02:07:44)
1261,5.185185e+00,local->local,obs,(02/22/99 02:07:44)
1262,5.306397e+00,local->corp,obs,(02/22/99 02:07:44)
1263,5.656566e-01,corp->fddi,obs,(02/22/99 02:07:44)
1264,4.027707e+03,corp->switch,obs,(02/22/99 02:07:44)
1265,6.047138e+00,corp->local,obs,(02/22/99 02:07:44)
1266,0.000000e+00,corp->corp,obs,(02/22/99 02:07:44)
1267,4.071271e+04,src fddi,obs,(02/22/99 02:07:44)
1268,3.950623e+04,src switch,obs,(02/22/99 02:07:44)
1269,3.744349e+04,src local,obs,(02/22/99 02:07:44)
1270,4.034320e+03,src corp,obs,(02/22/99 02:07:44)
1271,3.659279e+04,dst fddi,obs,(02/22/99 02:07:44)
1272,6.985862e+03,dst switch,obs,(02/22/99 02:07:44)
1273,4.530530e+04,dst local,obs,(02/22/99 02:07:44)
1274,3.281279e+04,dst corp,obs,(02/22/99 02:07:44)
1275,1.216967e+05,total,obs,(02/22/99 02:07:44)
1301,0.000000e+00,fddi->fddi,obs,(02/22/99 02:12:43)
1302,6.160943e+01,fddi->switch,obs,(02/22/99 02:12:43)
1303,3.618876e+04,fddi->local,obs,(02/22/99 02:12:43)
1304,2.828283e-01,fddi->corp,obs,(02/22/99 02:12:43)
1305,4.427609e+01,switch->fddi,obs,(02/22/99 02:12:43)
1306,3.389121e+03,switch->switch,obs,(02/22/99 02:12:43)
1307,4.585088e+03,switch->local,obs,(02/22/99 02:12:43)
1308,3.739211e+04,switch->corp,obs,(02/22/99 02:12:43)
1309,3.186867e+04,local->fddi,obs,(02/22/99 02:12:43)
1310,9.633838e+02,local->switch,obs,(02/22/99 02:12:43)
1311,1.104040e+01,local->local,obs,(02/22/99 02:12:43)
1312,3.218855e+00,local->corp,obs,(02/22/99 02:12:43)
1313,5.656566e-01,corp->fddi,obs,(02/22/99 02:12:43)
1314,4.125916e+03,corp->switch,obs,(02/22/99 02:12:43)
1315,5.346801e+00,corp->local,obs,(02/22/99 02:12:43)
1316,0.000000e+00,corp->corp,obs,(02/22/99 02:12:43)
1317,3.625065e+04,src fddi,obs,(02/22/99 02:12:43)
1318,4.541060e+04,src switch,obs,(02/22/99 02:12:43)
1319,3.284631e+04,src local,obs,(02/22/99 02:12:43)
1320,4.131828e+03,src corp,obs,(02/22/99 02:12:43)
1321,3.191351e+04,dst fddi,obs,(02/22/99 02:12:43)
1322,8.540030e+03,dst switch,obs,(02/22/99 02:12:43)
1323,4.079023e+04,dst local,obs,(02/22/99 02:12:43)
1324,3.739561e+04,dst corp,obs,(02/22/99 02:12:43)
1325,1.186394e+05,total,obs,(02/22/99 02:12:43)
1351,0.000000e+00,fddi->fddi,obs,(02/22/99 02:17:43)
1352,9.146128e+01,fddi->switch,obs,(02/22/99 02:17:43)
1353,3.948948e+04,fddi->local,obs,(02/22/99 02:17:43)
1354,2.828283e-01,fddi->corp,obs,(02/22/99 02:17:43)
1355,8.047811e+01,switch->fddi,obs,(02/22/99 02:17:43)
1356,1.929444e+03,switch->switch,obs,(02/22/99 02:17:43)
1357,5.667993e+03,switch->local,obs,(02/22/99 02:17:43)
1358,3.225667e+04,switch->corp,obs,(02/22/99 02:17:43)
1359,3.589919e+04,local->fddi,obs,(02/22/99 02:17:43)
1360,9.571886e+02,local->switch,obs,(02/22/99 02:17:43)
1361,4.915825e+00,local->local,obs,(02/22/99 02:17:43)
1362,3.649832e+00,local->corp,obs,(02/22/99 02:17:43)
1363,5.656566e-01,corp->fddi,obs,(02/22/99 02:17:43)
1364,3.828886e+03,corp->switch,obs,(02/22/99 02:17:43)
1365,4.511785e+00,corp->local,obs,(02/22/99 02:17:43)
1366,0.000000e+00,corp->corp,obs,(02/22/99 02:17:43)
1367,3.958123e+04,src fddi,obs,(02/22/99 02:17:43)
1368,3.993459e+04,src switch,obs,(02/22/99 02:17:43)
1369,3.686494e+04,src local,obs,(02/22/99 02:17:43)
1370,3.833963e+03,src corp,obs,(02/22/99 02:17:43)
1371,3.598023e+04,dst fddi,obs,(02/22/99 02:17:43)
1372,6.806980e+03,dst switch,obs,(02/22/99 02:17:43)
1373,4.516691e+04,dst local,obs,(02/22/99 02:17:43)
1374,3.226060e+04,dst corp,obs,(02/22/99 02:17:43)
1375,1.202147e+05,total,obs,(02/22/99 02:17:43)
1401,0.000000e+00,fddi->fddi,obs,(02/22/99 02:22:44)
1402,5.319865e+01,fddi->switch,obs,(02/22/99 02:22:44)
1403,3.463080e+04,fddi->local,obs,(02/22/99 02:22:44)
1404,2.828283e-01,fddi->corp,obs,(02/22/99 02:22:44)
1405,4.035017e+01,switch->fddi,obs,(02/22/99 02:22:44)
1406,3.219438e+03,switch->switch,obs,(02/22/99 02:22:44)
1407,4.780997e+03,switch->local,obs,(02/22/99 02:22:44)
1408,3.633463e+04,switch->corp,obs,(02/22/99 02:22:44)
1409,3.646385e+04,local->fddi,obs,(02/22/99 02:22:44)
1410,1.017003e+03,local->switch,obs,(02/22/99 02:22:44)
1411,1.142424e+01,local->local,obs,(02/22/99 02:22:44)
1412,1.670034e+00,local->corp,obs,(02/22/99 02:22:44)
1413,5.656566e-01,corp->fddi,obs,(02/22/99 02:22:44)
1414,4.817983e+03,corp->switch,obs,(02/22/99 02:22:44)
1415,4.336700e+00,corp->local,obs,(02/22/99 02:22:44)
1416,0.000000e+00,corp->corp,obs,(02/22/99 02:22:44)
1417,3.468429e+04,src fddi,obs,(02/22/99 02:22:44)
1418,4.437541e+04,src switch,obs,(02/22/99 02:22:44)
1419,3.749395e+04,src local,obs,(02/22/99 02:22:44)
1420,4.822886e+03,src corp,obs,(02/22/99 02:22:44)
1421,3.650476e+04,dst fddi,obs,(02/22/99 02:22:44)
1422,9.107623e+03,dst switch,obs,(02/22/99 02:22:44)
1423,3.942756e+04,dst local,obs,(02/22/99 02:22:44)
1424,3.633658e+04,dst corp,obs,(02/22/99 02:22:44)
1425,1.213765e+05,total,obs,(02/22/99 02:22:44)
1451,0.000000e+00,fddi->fddi,obs,(02/22/99 02:27:44)
1452,8.424916e+01,fddi->switch,obs,(02/22/99 02:27:44)
1453,4.269888e+04,fddi->local,obs,(02/22/99 02:27:44)
1454,2.828283e-01,fddi->corp,obs,(02/22/99 02:27:44)
1455,9.429630e+01,switch->fddi,obs,(02/22/99 02:27:44)
1456,1.835441e+03,switch->switch,obs,(02/22/99 02:27:44)
1457,4.421357e+03,switch->local,obs,(02/22/99 02:27:44)
1458,3.767463e+04,switch->corp,obs,(02/22/99 02:27:44)
1459,3.802150e+04,local->fddi,obs,(02/22/99 02:27:44)
1460,1.040397e+03,local->switch,obs,(02/22/99 02:27:44)
1461,4.915825e+00,local->local,obs,(02/22/99 02:27:44)
1462,3.649832e+00,local->corp,obs,(02/22/99 02:27:44)
1463,5.656566e-01,corp->fddi,obs,(02/22/99 02:27:44)
1464,4.741933e+03,corp->switch,obs,(02/22/99 02:27:44)
1465,5.023569e+00,corp->local,obs,(02/22/99 02:27:44)
1466,0.000000e+00,corp->corp,obs,(02/22/99 02:27:44)
1467,4.278341e+04,src fddi,obs,(02/22/99 02:27:44)
1468,4.402572e+04,src switch,obs,(02/22/99 02:27:44)
1469,3.907046e+04,src local,obs,(02/22/99 02:27:44)
1470,4.747522e+03,src corp,obs,(02/22/99 02:27:44)
1471,3.811636e+04,dst fddi,obs,(02/22/99 02:27:44)
1472,7.702020e+03,dst switch,obs,(02/22/99 02:27:44)
1473,4.713018e+04,dst local,obs,(02/22/99 02:27:44)
1474,3.767856e+04,dst corp,obs,(02/22/99 02:27:44)
1475,1.306271e+05,total,obs,(02/22/99 02:27:44)
1501,0.000000e+00,fddi->fddi,obs,(02/22/99 02:32:43)
1502,4.634007e+01,fddi->switch,obs,(02/22/99 02:32:43)
1503,3.765318e+04,fddi->local,obs,(02/22/99 02:32:43)
1504,2.828283e-01,fddi->corp,obs,(02/22/99 02:32:43)
1505,3.383838e+01,switch->fddi,obs,(02/22/99 02:32:43)
1506,2.771155e+03,switch->switch,obs,(02/22/99 02:32:43)
1507,5.096899e+03,switch->local,obs,(02/22/99 02:32:43)
1508,3.207737e+04,switch->corp,obs,(02/22/99 02:32:43)
1509,3.516610e+04,local->fddi,obs,(02/22/99 02:32:43)
1510,1.106283e+03,local->switch,obs,(02/22/99 02:32:43)
1511,7.161616e+00,local->local,obs,(02/22/99 02:32:43)
1512,2.545455e+00,local->corp,obs,(02/22/99 02:32:43)
1513,5.656566e-01,corp->fddi,obs,(02/22/99 02:32:43)
1514,4.302717e+03,corp->switch,obs,(02/22/99 02:32:43)
1515,4.202020e+00,corp->local,obs,(02/22/99 02:32:43)
1516,0.000000e+00,corp->corp,obs,(02/22/99 02:32:43)
1517,3.769980e+04,src fddi,obs,(02/22/99 02:32:43)
1518,3.997926e+04,src switch,obs,(02/22/99 02:32:43)
1519,3.628209e+04,src local,obs,(02/22/99 02:32:43)
1520,4.307485e+03,src corp,obs,(02/22/99 02:32:43)
1521,3.520050e+04,dst fddi,obs,(02/22/99 02:32:43)
1522,8.226495e+03,dst switch,obs,(02/22/99 02:32:43)
1523,4.276144e+04,dst local,obs,(02/22/99 02:32:43)
1524,3.208020e+04,dst corp,obs,(02/22/99 02:32:43)
1525,1.182686e+05,total,obs,(02/22/99 02:32:43)
1551,0.000000e+00,fddi->fddi,obs,(02/22/99 02:37:43)
1552,7.319192e+01,fddi->switch,obs,(02/22/99 02:37:43)
1553,4.117622e+04,fddi->local,obs,(02/22/99 02:37:43)
1554,2.828283e-01,fddi->corp,obs,(02/22/99 02:37:43)
1555,6.287542e+01,switch->fddi,obs,(02/22/99 02:37:43)
1556,3.307754e+03,switch->switch,obs,(02/22/99 02:37:43)
1557,4.882549e+03,switch->local,obs,(02/22/99 02:37:43)
1558,3.293370e+04,switch->corp,obs,(02/22/99 02:37:43)
1559,3.681659e+04,local->fddi,obs,(02/22/99 02:37:43)
1560,9.530135e+02,local->switch,obs,(02/22/99 02:37:43)
1561,8.915825e+00,local->local,obs,(02/22/99 02:37:43)
1562,3.905724e+00,local->corp,obs,(02/22/99 02:37:43)
1563,5.656566e-01,corp->fddi,obs,(02/22/99 02:37:43)
1564,5.674024e+03,corp->switch,obs,(02/22/99 02:37:43)
1565,4.000000e+00,corp->local,obs,(02/22/99 02:37:43)
1566,5.302357e+01,corp->corp,obs,(02/22/99 02:37:43)
1567,4.124969e+04,src fddi,obs,(02/22/99 02:37:43)
1568,4.118688e+04,src switch,obs,(02/22/99 02:37:43)
1569,3.778242e+04,src local,obs,(02/22/99 02:37:43)
1570,5.731613e+03,src corp,obs,(02/22/99 02:37:43)
1571,3.688003e+04,dst fddi,obs,(02/22/99 02:37:43)
1572,1.000798e+04,dst switch,obs,(02/22/99 02:37:43)
1573,4.607168e+04,dst local,obs,(02/22/99 02:37:43)
1574,3.299092e+04,dst corp,obs,(02/22/99 02:37:43)
1575,1.259506e+05,total,obs,(02/22/99 02:37:43)
1601,0.000000e+00,fddi->fddi,obs,(02/22/99 02:42:44)
1602,6.127273e+01,fddi->switch,obs,(02/22/99 02:42:44)
1603,4.007563e+04,fddi->local,obs,(02/22/99 02:42:44)
1604,2.828283e-01,fddi->corp,obs,(02/22/99 02:42:44)
1605,4.400673e+01,switch->fddi,obs,(02/22/99 02:42:44)
1606,2.780471e+03,switch->switch,obs,(02/22/99 02:42:44)
1607,4.695374e+03,switch->local,obs,(02/22/99 02:42:44)
1608,3.821528e+04,switch->corp,obs,(02/22/99 02:42:44)
1609,3.643970e+04,local->fddi,obs,(02/22/99 02:42:44)
1610,9.780404e+02,local->switch,obs,(02/22/99 02:42:44)
1611,4.915825e+00,local->local,obs,(02/22/99 02:42:44)
1612,2.545455e+00,local->corp,obs,(02/22/99 02:42:44)
1613,5.656566e-01,corp->fddi,obs,(02/22/99 02:42:44)
1614,4.562283e+03,corp->switch,obs,(02/22/99 02:42:44)
1615,3.622896e+00,corp->local,obs,(02/22/99 02:42:44)
1616,0.000000e+00,corp->corp,obs,(02/22/99 02:42:44)
1617,4.013718e+04,src fddi,obs,(02/22/99 02:42:44)
1618,4.573513e+04,src switch,obs,(02/22/99 02:42:44)
1619,3.742520e+04,src local,obs,(02/22/99 02:42:44)
1620,4.566471e+03,src corp,obs,(02/22/99 02:42:44)
1621,3.648427e+04,dst fddi,obs,(02/22/99 02:42:44)
1622,8.382067e+03,dst switch,obs,(02/22/99 02:42:44)
1623,4.477954e+04,dst local,obs,(02/22/99 02:42:44)
1624,3.821811e+04,dst corp,obs,(02/22/99 02:42:44)
1625,1.278640e+05,total,obs,(02/22/99 02:42:44)
1651,0.000000e+00,fddi->fddi,obs,(02/22/99 02:47:44)
1652,7.309091e+01,fddi->switch,obs,(02/22/99 02:47:44)
1653,4.508157e+04,fddi->local,obs,(02/22/99 02:47:44)
1654,2.828283e-01,fddi->corp,obs,(02/22/99 02:47:44)
1655,8.300000e+01,switch->fddi,obs,(02/22/99 02:47:44)
1656,3.048522e+03,switch->switch,obs,(02/22/99 02:47:44)
1657,3.778451e+03,switch->local,obs,(02/22/99 02:47:44)
1658,2.987103e+04,switch->corp,obs,(02/22/99 02:47:44)
1659,3.724820e+04,local->fddi,obs,(02/22/99 02:47:44)
1660,8.993838e+02,local->switch,obs,(02/22/99 02:47:44)
1661,1.089226e+01,local->local,obs,(02/22/99 02:47:44)
1662,3.367003e+00,local->corp,obs,(02/22/99 02:47:44)
1663,5.656566e-01,corp->fddi,obs,(02/22/99 02:47:44)
1664,3.959704e+03,corp->switch,obs,(02/22/99 02:47:44)
1665,5.703704e+00,corp->local,obs,(02/22/99 02:47:44)
1666,0.000000e+00,corp->corp,obs,(02/22/99 02:47:44)
1667,4.515495e+04,src fddi,obs,(02/22/99 02:47:44)
1668,3.678100e+04,src switch,obs,(02/22/99 02:47:44)
1669,3.816184e+04,src local,obs,(02/22/99 02:47:44)
1670,3.965973e+03,src corp,obs,(02/22/99 02:47:44)
1671,3.733176e+04,dst fddi,obs,(02/22/99 02:47:44)
1672,7.980700e+03,dst switch,obs,(02/22/99 02:47:44)
1673,4.887662e+04,dst local,obs,(02/22/99 02:47:44)
1674,2.987468e+04,dst corp,obs,(02/22/99 02:47:44)
1675,1.240638e+05,total,obs,(02/22/99 02:47:44)
1701,0.000000e+00,fddi->fddi,obs,(02/22/99 02:52:44)
1702,4.296970e+01,fddi->switch,obs,(02/22/99 02:52:44)
